TRAVEL_ID,MVMN_SE,PAYMENT_SE,PAYMENT_SEQ,MVMN_SE_NM,RSVT_YN,PAYMENT_NUM,BRNO,STORE_NM,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
f_f000348,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,11200,
f_f000354,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,50000,
f_f000354,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,5600,
f_f000355,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,1,2208791595,(주)그린카,2023-05-26 00:59,1,37550,렌트비
f_f000355,2,렌탈비,2,렌터카(승용/승합/버스 등등),N,1,2208791595,(주)그린카,2023-06-06 15:09,1,23360,렌트비
f_f000355,2,통행료,0,렌터카(승용/승합/버스 등등),N,1,,,,,22000,
f_f000356,4,교통비,1,택시,N,3,6173678120,,2023-05-26 17:49,1,15100,택시비
f_f000356,4,교통비,2,택시,N,3,1048183559,주식회사 티머니,2023-05-28 11:58,1,14600,택시비
f_f000356,4,교통비,3,택시,N,3,1048183559,주식회사 티머니,2023-05-27 12:15,1,20200,택시비
f_f000356,50,교통비,0,버스 + 지하철,N,3,,,,,19500,
f_f000356,7,교통비,0,KTX/SRT(고속열차),N,3,,,,,174200,
f_f000357,4,교통비,1,택시,N,1,4506500276,,2023-05-26 11:31,1,7100,택시비
f_f000357,4,교통비,2,택시,N,1,3061350432,개인택시,2023-05-25 14:25,1,4000,택시비
f_f000357,50,교통비,0,버스 + 지하철,N,1,,,,,30080,
f_f000357,7,교통비,1,KTX/SRT(고속열차),Y,1,1078657147,코레일,2023-05-19 14:24,3,26000,기차표
f_f000362,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
f_f000362,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,10000,
f_f000366,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
f_f000366,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,2000,
f_f000366,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,10000,
f_f000368,4,교통비,0,택시,N,1,,,,,6700,
f_f000368,50,교통비,0,버스 + 지하철,N,1,,,,,14250,
f_f000368,7,교통비,1,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사,2023-05-10 20:43,1,80000,기차표
f_f000369,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
f_f000369,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,600,
f_f000369,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,5700,
f_f000370,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,63000,
f_f000370,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,5100,
f_f000370,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,30000,
f_f000371,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,14000,
f_f000371,50,교통비,0,버스 + 지하철,N,2,,,,,10000,
f_f000371,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,150000,
f_f000373,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
f_f000373,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,7200,
f_f000373,5,교통비,0,지하철,N,2,,,,,2500,
f_f000374,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,60000,
f_f000374,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,10000,
f_f000376,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,4000,
f_f000376,4,교통비,1,택시,N,2,3571601944,,2023-05-20 14:35,1,4000,택시비
f_f000376,4,교통비,2,택시,N,2,6218104272,일광택시(주),2023-05-21 13:32,1,5500,택시비
f_f000376,4,교통비,3,택시,N,2,6178100317,미광운수(주),2023-05-21 18:09,1,4600,택시비
f_f000376,50,교통비,0,버스 + 지하철,N,2,,,,,15000,
f_f000376,9,교통비,0,항공기,N,2,,,,,244000,
f_f000379,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,26000,
f_f000380,4,교통비,0,택시,N,2,,,,,4300,
f_f000380,5,교통비,0,지하철,N,2,,,,,7600,
f_f000381,4,교통비,0,택시,N,1,,,,,15000,
f_f000381,50,교통비,0,버스 + 지하철,N,1,,,,,10000,
f_f000383,7,교통비,0,KTX/SRT(고속열차),N,4,,,,,254208,
f_f000387,12,교통비,0,시외/고속버스,N,2,,,,,136200,
f_f000387,4,교통비,1,택시,N,2,1048183559,주식회사 티머니,2023-05-21 05:51,1,12600,택시비
f_f000387,4,교통비,2,택시,N,2,1298638970,로카모빌리티(주),2023-05-22 13:49,1,8700,택시비
f_f000387,4,교통비,3,택시,N,2,1298638970,로카모빌리티(주),2023-05-22 11:43,1,12750,택시비
f_f000387,4,교통비,4,택시,N,2,1298638970,로카모빌리티(주),2023-05-21 15:08,1,14700,택시비
f_f000387,8,교통비,1,새마을/무궁화열차,Y,2,3148210024,한국철도공사,2023-05-19 12:10,1,2600,기차표
f_f000387,8,교통비,3,새마을/무궁화열차,N,2,3148210024,한국철도공사,2023-05-22 11:36,1,2600,기차표
f_f000392,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,100000,
f_f000392,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,13500,
f_f000393,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,71099,
f_f000393,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,6000,
f_f000393,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,42200,
f_f000394,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,25000,
f_f000394,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,6600,
f_f000398,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
f_f000398,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,3500,
f_f000399,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,70000,
f_f000399,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,26600,
f_f000400,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,60000,
f_f000400,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,11600,
f_f000405,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
f_f000405,13,교통비,0,시내/마을버스,N,2,,,,,41400,
f_f000405,4,교통비,1,택시,N,2,1298638970,로카모빌리티(주),2023-05-27 20:39,1,10400,택시비
f_f000407,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,49000,
f_f000409,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,15000,
f_f000409,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,6100,
f_f000411,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,23300,
f_f000412,13,교통비,0,시내/마을버스,N,2,,,,,10000,
f_f000412,4,교통비,0,택시,N,2,,,,,29850,
f_f000412,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,197200,
f_f000413,11,교통비,1,관광버스,N,2,6058213683,부산관광공사부산시티투어,2023-06-01 13:37,1,23000,
f_f000413,4,교통비,1,택시,N,2,6030827600,,2023-06-01 20:41,1,5000,택시비
f_f000413,4,교통비,2,택시,N,2,,,2023-06-02 13:41,1,6400,택시비
f_f000413,4,교통비,3,택시,N,2,2600901827,개인택시,2023-06-02 18:35,1,5700,택시비
f_f000413,4,교통비,4,택시,N,2,6040225864,,2023-06-03 07:57,1,20800,택시비
f_f000413,4,교통비,5,택시,N,2,6128100476,,2023-06-03 10:13,1,7000,택시비
f_f000413,7,교통비,1,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-05-19 23:09,3,53800,기차표 
f_f000413,7,교통비,2,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-05-19 00:00,3,83700,기차표 
f_f000416,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,8400,
f_f000417,2,렌탈비,1,렌터카(승용/승합/버스 등등),N,8,,(주)포시즌렌터카,2023-06-06 00:00,1,286000,렌트비
f_f000417,2,주유비,0,렌터카(승용/승합/버스 등등),N,8,,,,,57360,
f_f000417,2,주유비,3,렌터카(승용/승합/버스 등등),N,8,1114366615,남정주유소,2023-06-06 10:30,1,57360,주유비
f_f000417,2,통행료,0,렌터카(승용/승합/버스 등등),N,8,,,,,18500,
f_f000419,12,교통비,0,시외/고속버스,N,1,,,,,56100,
f_f000419,4,교통비,1,택시,N,1,2982500293,개인택시,2023-05-20 08:33,1,4900,택시비
f_f000419,4,교통비,2,택시,N,1,1212332360,인천개인택시,2023-05-20 19:55,1,5300,택시비
f_f000422,12,교통비,0,시외/고속버스,N,4,,,,,8300,
f_f000422,4,교통비,1,택시,N,4,6100882765,,2023-05-20 16:20,1,19000,택시비
f_f000422,4,교통비,2,택시,N,4,6108102594,동광교통합자회사,2023-05-20 18:22,1,16300,택시비
f_f000422,4,교통비,3,택시,N,4,,,2023-05-20 18:50,1,7600,택시비
f_f000422,4,교통비,4,택시,N,4,6102034101,,2023-05-21 10:41,1,4000,택시비
f_f000422,4,교통비,5,택시,N,4,7991700753,,2023-05-21 12:19,1,17870,택시비
f_f000422,7,교통비,2,KTX/SRT(고속열차),Y,4,3148210024,한국철도공사	,2023-04-22 07:22,1,167600,기차표
f_f000422,9,교통비,1,항공기,Y,4,2228700765,하이에어,2023-04-09 18:44,1,110000,비행기표
f_f000423,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,8,,,,,310000,
f_f000423,5,교통비,0,지하철,N,8,,,,,8800,
f_f000423,9,교통비,0,항공기,N,8,,,,,782800,
f_f000424,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,80000,
f_f000424,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,10000,
f_f000426,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,31100,
f_f000426,5,교통비,0,지하철,N,1,,,,,4800,
f_f000428,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,80000,
f_f000428,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,10000,
f_f000430,10,교통비,1,배/선박,Y,1,1078204813,한국해운조합,2023-05-19 16:15,1,7500,
f_f000430,50,교통비,0,버스 + 지하철,N,1,,,,,14700,
f_f000430,7,교통비,1,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사,2023-05-19 09:59,1,26800,기차표
f_f000431,2,렌탈비,1,렌터카(승용/승합/버스 등등),N,2,2208791595,(주)그린카,2023-05-21 22:32,1,62920,렌트비
f_f000431,2,렌탈비,2,렌터카(승용/승합/버스 등등),Y,2,2208791595,(주)그린카,2023-05-18 15:43,1,40140,렌트비
f_f000431,2,렌탈비,3,렌터카(승용/승합/버스 등등),N,2,2208791595,(주)그린카,2023-05-22 11:07,1,10500,렌트비
f_f000431,2,렌탈비,4,렌터카(승용/승합/버스 등등),N,2,,(주)그린카,2023-05-22 12:10,1,12000,렌트비
f_f000431,2,통행료,0,렌터카(승용/승합/버스 등등),N,2,,,,,22500,
f_f000432,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,50000,
f_f000432,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,19600,
f_f000434,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,1000,
f_f000434,4,교통비,0,택시,N,2,,,,,5000,
f_f000434,50,교통비,0,버스 + 지하철,N,2,,,,,48200,
f_f000435,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,3700,
f_f000440,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,39000,
f_f000441,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,30000,
f_f000441,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,7600,
f_f000441,14,렌탈비,1,자전거,N,4,8540800607,경주전동놀이터,2023-05-28 12:36,1,20000,
f_f000442,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,50000,
f_f000444,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
f_f000444,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,15900,
f_f000445,4,교통비,0,택시,N,1,,,,,38900,
f_f000445,5,교통비,0,지하철,N,1,,,,,2500,
f_f000445,7,교통비,1,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사,2023-04-21 14:29,1,27600,기차표
f_f000445,7,교통비,2,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사,2023-04-21 14:31,1,27600,기차표
f_f000446,50,교통비,0,버스 + 지하철,N,2,,,,,24650,
f_f000447,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,60000,
f_f000447,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,12800,
f_f000448,4,교통비,1,택시,N,2,8446700306,개인택시,2023-05-26 13:23,1,4400,택시비
f_f000448,50,교통비,0,버스 + 지하철,N,2,,,,,21000,
f_f000453,12,교통비,0,시외/고속버스,N,1,,,,,54180,
f_f000453,4,교통비,1,택시,N,1,2278100598,학산교통(합자),2023-06-03 20:20,1,4200,
f_f000453,4,교통비,2,택시,N,1,2270583805,,2023-06-01 19:42,1,4500,택시비
f_f000456,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,80000,
f_f000456,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,29400,
f_f000459,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,70000,
f_f000459,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,15000,
f_f000460,16,교통비,0,기타,N,4,,,,,147800,
f_f000460,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,4,,,,,36390,
f_f000460,2,주유비,0,렌터카(승용/승합/버스 등등),N,4,,,,,19200,
f_f000460,4,교통비,0,택시,N,4,,,,,43220,
f_f000463,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,20000,
f_f000464,14,렌탈비,0,자전거,N,1,,,,,6100,
f_f000464,14,렌탈비,1,자전거,N,1,,,2023-05-17 18:35,1,1800,자전거 PM 10분 이용권
f_f000464,14,렌탈비,2,자전거,N,1,,,2023-05-17 17:53,1,4300,PM30분 이용권
f_f000464,4,교통비,1,택시,N,1,,,2023-05-17 22:49,1,9100,택시비
f_f000464,4,교통비,2,택시,N,1,,,2023-05-18 13:07,1,5800,택시비
f_f000464,4,교통비,3,택시,N,1,,동호운수(주),2023-05-18 17:04,1,4700,택시비
f_f000464,4,교통비,4,택시,N,1,,동해운수(주),2023-05-18 18:47,1,5700,택시비
f_f000464,50,교통비,0,버스 + 지하철,N,1,,,,,40350,
f_f000464,7,교통비,1,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사,2023-05-13 23:55,1,23400,기차표
f_f000467,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,50000,
f_f000467,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,2000,
f_f000467,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,5600,
f_f000472,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,30000,
f_f000472,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,14400,
f_f000474,2,렌탈비,1,렌터카(승용/승합/버스 등등),N,2,6168190529,(주)쏘카,2023-06-03 13:40,1,229530,렌트비
f_f000474,2,통행료,0,렌터카(승용/승합/버스 등등),N,2,,,,,2200,
f_f000474,7,교통비,1,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-05-16 19:21,1,57600,기차표
f_f000476,12,교통비,0,시외/고속버스,N,2,,,,,33500,
f_f000479,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,68000,
f_f000479,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,29000,
f_f000481,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
f_f000481,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,8600,
f_f000486,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,98000,
f_f000486,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,5000,
f_f000486,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,14000,
f_f000488,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,173000,
f_f000495,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,80000,
f_f000495,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,27400,
f_f000497,4,교통비,1,택시,N,1,,,2023-05-18 11:53,1,19500,택시비
f_f000497,50,교통비,0,버스 + 지하철,N,1,,,,,20400,
f_f000497,9,교통비,0,항공기,N,1,,,,,56670,
f_f000499,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
f_f000499,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,10000,
f_f000502,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,25000,
f_f000502,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,7800,
f_f000502,5,교통비,0,지하철,N,2,,,,,3750,
f_f000502,7,교통비,1,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-05-10 20:21,1,30400,기차표
f_f000502,7,교통비,2,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사	,2023-05-10 22:24,1,43500,기차표
f_f000503,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,43000,
f_f000503,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,40000,
f_f000504,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,8200,
f_f000505,4,교통비,1,택시,N,1,1298638970,로카모빌리티(주),2023-05-18 08:50,1,4500,택시비
f_f000505,4,교통비,2,택시,N,1,1298638970,로카모빌리티(주),2023-05-17 20:00,1,3800,택시비
f_f000505,4,교통비,3,택시,N,1,1298638970,로카모빌리티(주),2023-05-17 16:59,1,7400,택시비
f_f000505,4,교통비,4,택시,N,1,2268101842,(자)극동운수,2023-05-18 16:36,1,7200,택시비
f_f000505,5,교통비,0,지하철,N,1,,,,,5780,
f_f000505,7,교통비,1,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사,2023-05-08 23:55,3,30700,기차표
f_f000505,7,교통비,2,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사	,2023-05-08 15:56,3,2600,기차표
f_f000505,7,교통비,3,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사,2023-05-08 16:01,3,27600,기차표
f_f000507,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,7800,
f_f000509,14,렌탈비,0,자전거,N,1,,,,,1500,
f_f000509,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,1,,,,,53530,
f_f000509,2,통행료,0,렌터카(승용/승합/버스 등등),N,1,,,,,2200,
f_f000509,50,교통비,0,버스 + 지하철,N,1,,,,,7050,
f_f000509,7,교통비,1,KTX/SRT(고속열차),Y,1,3058631590,(주)에스알,2023-05-08 01:26,1,52500,기차표
f_f000509,7,교통비,2,KTX/SRT(고속열차),Y,1,3058631590,주식회사 에스알,2023-05-03 00:00,1,52600,기차표
f_f000515,1,주차비,0,자가용(승용/승합/트럭 등등),N,1,,,,,750,
f_f000517,4,교통비,1,택시,N,3,6050740126,,2023-05-20 11:58,1,4500,택시비
f_f000517,50,교통비,0,버스 + 지하철,N,3,,,,,15000,
f_f000517,7,교통비,1,KTX/SRT(고속열차),N,3,3058631590,(주)SR,2023-05-20 17:24,1,167400,기차표
f_f000517,7,교통비,2,KTX/SRT(고속열차),Y,3,3058631590,(주)SR,2023-05-03 00:00,1,71800,기차표
f_f000523,4,교통비,0,택시,N,1,,,,,3500,
f_f000523,7,교통비,0,KTX/SRT(고속열차),N,1,,,,,98600,
f_f000526,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,5200,
f_f000529,4,교통비,1,택시,N,2,1283544797,개인택시,2023-06-03 18:13,1,10300,택시비
f_f000529,4,교통비,2,택시,N,2,5346300342,,2023-06-02 20:20,1,8800,택시비
f_f000529,4,교통비,3,택시,N,2,6231301495,,2023-06-02 15:54,1,11000,택시비
f_f000529,4,교통비,4,택시,N,2,1288100802,세기상운(주),2023-06-01 07:57,1,9100,택시비
f_f000529,4,교통비,5,택시,N,2,,,2023-06-01 18:45,1,5200,택시비
f_f000529,50,교통비,0,버스 + 지하철,N,2,,,,,7530,
f_f000529,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,244400,
f_f000531,4,교통비,0,택시,N,1,,,,,30200,
f_f000531,50,교통비,0,버스 + 지하철,N,1,,,,,27000,
f_f000531,7,교통비,1,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사,2023-04-28 00:00,1,39600,기차표
f_f000531,7,교통비,2,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사,2023-04-28 00:00,1,46300,기차표
f_f000540,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,80000,
f_f000540,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,5000,
f_f000540,8,교통비,0,새마을/무궁화열차,N,3,,,,,18500,
f_f000545,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
f_f000545,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,9800,
f_f000557,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
f_f000557,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,2600,
f_f000560,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,60000,
f_f000560,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,1700,
f_f000565,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,39750,
f_f000565,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,17100,
f_f000566,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,20000,
f_f000567,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
f_f000567,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,20100,
f_f000570,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,60000,
f_f000570,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,19000,
f_f000573,1,주유비,0,자가용(승용/승합/트럭 등등),N,8,,,,,100000,
