TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,CONSUME_HIS_SEQ,CONSUME_HIS_SNO,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD,latitude,longitude
f_f002094,2305290004,1,0,0,1,2,2278121031.0,봉포머구리 속초,강원특별자치도 속초시 영랑해안길 223,강원특별자치도 속초시 영랑동 148-30,4469178.0,5121010100.0,2023-05-29 13:06,1,72000.0,성게알밥;모둠물회2인용;멍게비빔밥,,0.0,0.0
f_f002094,2305290005,1,0,0,1,2,5454300330.0,어나더블루,강원특별자치도 속초시 장사항해안길 61,강원특별자치도 속초시 장사동 543,4469192.0,5121011300.0,2023-05-29 13:54,1,20000.0,리얼딸기쥬스;아메리카노(ICE);싱글오리진(HOT),,0.0,0.0
f_f002094,2305300001,1,0,0,1,2,2278507925.0,소노인터내셔널,강원특별자치도 고성군 토성면 미시령옛길 1153,,4502407.0,5182033033.0,2023-05-30 10:45,1,21000.0,카라멜마끼아또;ICE 바닐라라떼,,0.0,0.0
f_f002094,2305300003,1,0,0,1,2,2788501915.0,내린천휴게소,강원특별자치도 인제군 상남면 서울양양고속도로 117,,1000025.0,5181035022.0,2023-05-30 12:44,1,37500.0,소고기국밥;내린천왕돈까스;참살이산나물비빔밥;콩나물해장라면,,0.0,0.0
f_f002094,2305290006,2,0,0,1,2,2279843519.0,동아서점,강원특별자치도 속초시 수복로 108,강원특별자치도 속초시 교동 658,3223007.0,5121010600.0,2023-05-29 16:02,1,48500.0,여름의피부;고래(문학동네30주;슬램덩크 챔프,,0.0,0.0
f_f002094,2305290009,2,0,0,1,2,6048115788.0,소노인터내셔널,강원특별자치도 고성군 토성면 미시령옛길 1153,강원특별자치도 고성군 토성면 원암리 403-1,4502407.0,5182033033.0,2023-05-29 18:16,1,24300.0,아이시스ECO;테라;칠성사이다(제로);처음처럼새로,,0.0,0.0
f_f002094,2305300002,2,0,0,1,2,7308801466.0,스토리 설악점,강원특별자치도 고성군 토성면 미시령옛길 1153,,4502407.0,5182033033.0,2023-05-30 11:54,1,219200.0,[디아스토리]바,,0.0,0.0
f_f002094,2305300003,1,1,1,1,2,2788501915.0,내린천휴게소,강원특별자치도 인제군 상남면 서울양양고속도로 117,,1000025.0,5181035022.0,2023-05-30 13:13,1,10700.0,짱구;칠성사이다제로;(H)미에로(병);더단백팝칩군옥수수맛,,0.0,0.0
f_f002094,2305290007,2,1,1,1,2,1213291468.0,호남횟집,강원특별자치도 속초시 중앙로147번길 16,강원특별자치도 속초시 중앙동 471-4,4469221.0,5121010300.0,2023-05-29 16:23,1,150000.0,,,0.0,0.0
f_f002094,2305290009,2,1,1,1,2,,소노인터내셔널,강원특별자치도 고성군 토성면 미시령옛길 1153,,4502407.0,5182033033.0,2023-05-29 20:27,1,9100.0,국화빵찰떡;처음처럼새로;폴로포스포츠;신라면,,0.0,0.0
f_f002094,2305300002,2,1,1,1,2,7308801466.0,(주)지투게더,강원특별자치도 고성군 토성면 미시령옛길 1153,,4502407.0,5182033033.0,2023-05-30 11:56,3,22000.0,[하네진]IVORY,,0.0,0.0
f_f002094,2305290007,2,2,2,1,2,2278118711.0,만석닭강정,강원특별자치도 속초시 중앙로147번길 16,강원특별자치도 속초시 중앙동 471-4,4469221.0,5121010300.0,2023-05-29 16:28,1,19000.0,보통맛,,0.0,0.0
f_f002094,2305290009,2,2,2,1,2,6048115788.0,소노인터내셔널,강원특별자치도 고성군 토성면 미시령옛길 1153,,4502407.0,5182033033.0,2023-05-29 18:17,1,3800.0,종가집맛김치,,0.0,0.0
f_f002094,2305290007,2,3,3,1,2,2270549205.0,중앙닭강정,강원특별자치도 속초시 중앙로147번길 16,강원특별자치도 속초시 중앙동 471-4,4469221.0,5121010300.0,2023-05-29 16:30,1,20000.0,뼈닭강정 보통맛,,0.0,0.0
f_f002094,2305290007,2,4,4,1,2,1160945800.0,새롬맛집,강원특별자치도 속초시 중앙시장로6길 28,강원특별자치도 속초시 중앙동 473-9,4469248.0,5121010300.0,2023-05-29 16:34,1,10000.0,,,0.0,0.0
f_f002097,2306090004,1,0,0,0,2,,나이브브류어스,349-32,,,,,1,15000.0,,2623010200.0,0.0,0.0
f_f002097,2306100002,1,0,0,0,2,,호랑이젤라떡,957-2,,,,,1,8500.0,,2635010600.0,0.0,0.0
f_f002097,2306100003,1,0,0,0,2,,타이드 카페,1010,,,,,1,13500.0,,2635010600.0,0.0,0.0
f_f002097,2306090005,3,0,0,0,2,,KT&G상상마당부산,521-1,,,,,1,30000.0,,2623010300.0,0.0,0.0
f_f002097,2306090007,1,0,0,1,2,2543101366.0,카페 파스쿠찌,부산 해운대구 달맞이길 30,부산 해운대구 중동 1829,4199011.0,2635010600.0,2023-06-09 17:49,1,4800.0,EB)SET아포가또,,0.0,0.0
f_f002097,2306090009,1,0,0,1,2,6172296816.0,퍼주는 집,부산 해운대구 달맞이길65번길 21,부산 해운대구 중동 1516-6,4199021.0,2635010600.0,2023-06-09 19:27,1,50000.0,,,0.0,0.0
f_f002097,2306100001,1,0,0,1,2,4968501167.0,금수복국,부산 해운대구 중동1로43번길 23,,4199236.0,2635010600.0,2023-06-10 13:19,1,44000.0,,,0.0,0.0
f_f002097,2306100006,1,0,0,1,2,3410801814.0,문토스트 다대포점,부산 사하구 몰운대2길 2,부산 사하구 다대동 468-39,4202280.0,2638010600.0,2023-06-10 18:58,1,6800.0,문토스트(치즈X);살구쥬스,,0.0,0.0
f_f002097,2306100007,1,0,0,1,2,1078657147.0,환공어묵,부산 동구 중앙대로 206,부산 동구 초량동 1187-1,2000010.0,2617010100.0,2023-06-10 21:14,1,10600.0,어묵;통새우고로케,,0.0,0.0
f_f002097,2306090008,6,1,1,1,2,8036400435.0,해운대블루라인,부산 해운대구 청사포로 116,,3133042.0,2635010600.0,2023-06-09 00:00,1,35000.0,스카이캡슐 편도(2인 탑승권구입) ,,0.0,0.0
f_f002097,2306090003,1,2,2,0,2,,치킨클럽버거,356-38,,,,,1,24200.0,,2623010200.0,0.0,0.0
f_f002101,2306050003,1,0,0,0,4,,서피랑 떡복기,407-5번지,,,,,3,16000.0,,4822010300.0,0.0,0.0
f_f002101,2306050005,6,0,0,0,4,,통제영 공영주차장,109,,,,,3,1050.0,,4822010600.0,0.0,0.0
f_f002101,2306050002,1,0,0,1,4,6430101308.0,릴리로즈,경남 통영시 충렬1길 37-15,경남 통영시 명정동 346-2,4799446.0,4822010300.0,2023-06-05 11:06,1,52000.0,림프오픈샌드위치;슈림프샥슈카;아메리카노(ICE);망고주스;망고바나나,,0.0,0.0
f_f002101,2306050006,1,0,0,1,4,5101565426.0,동피랑폴리,경남 통영시 통영해안로 355,경남 통영시 동호동 160-3,3333042.0,4822010800.0,2023-06-05 13:09,1,9500.0,팥빙수,,0.0,0.0
f_f002101,2306050008,1,0,0,1,4,2822900336.0,동피랑전복마을,경남 통영시 해송정2길 29,,4799501.0,4822010800.0,2023-06-05 17:04,1,56000.0,전복돌솥밥;모둠물회,,0.0,0.0
f_f002102,2306030008,1,0,0,1,2,,,,,,,2023-06-03 18:51,1,0.0,코코넛 딸기쉐이크;아메리카노ICE;카야잼 크로플,,0.0,0.0
f_f002102,2306040003,1,0,0,1,2,2982600140.0,경주박가국밥,부산 수영구 수영로702번길 7,부산 수영구 광안동 50-21,4214298.0,2650010400.0,2023-06-04 11:04,1,18500.0,,,0.0,0.0
f_f002102,2306040004,1,0,0,2,2,1078657147.0,스토리웨이,부산 동구 중앙대로196번길 16-8,부산 동구 초량동 1203-5,4181413.0,2617010100.0,2023-06-04 14:31,1,9900.0,위니비니,,0.0,0.0
f_f002102,2306030010,1,0,0,5,2,,수변포차,부산 수영구 민락수변로 109,부산 수영구 민락동 110-49,3138016.0,2650010300.0,2023-06-03 23:23,3,12000.0,,,0.0,0.0
f_f002102,2306030005,1,1,1,1,2,8268500772.0,카페딩동,서울 용산구 청파로 378,,3101023.0,1117010700.0,2023-06-03 13:39,1,9600.0,ICE아메리카노,,0.0,0.0
f_f002102,2306040004,1,1,1,1,2,6040148894.0,설빙,부산 동구 대영로243번길 105,부산 동구 초량동 483,4006002.0,2617010100.0,2023-06-04 13:00,1,18400.0,킹망고설빙;아메리카노(ICE),,0.0,0.0
f_f002102,2306040004,1,2,2,0,2,,유동 에스프레소바 부산역점,1207-12,,,,,3,4000.0,,2617010100.0,0.0,0.0
f_f002102,2306030010,1,2,2,1,2,,GS25,부산 수영구 민락수변로 49,부산 수영구 민락동 181-79,3138016.0,2650010300.0,,3,10850.0,,,0.0,0.0
f_f002103,2305290004,1,0,0,1,2,2791900438.0,박신우제면소,경북 포항시 남구 연일읍 유강길17번길 19,경북 포항시 남구 연일읍 유강리 589-5,4709361.0,4711125325.0,2023-05-29 12:15,1,30000.0,간장비빔우동;야채튀김,,0.0,0.0
f_f002114,2306030003,1,0,0,1,2,4023362670.0,기요항,경남 양산시 물금읍 황산로 356,경남 양산시 물금읍 물금리 872-3,3338089.0,4833025321.0,2023-06-03 12:38,1,30000.0,,,0.0,0.0
f_f002114,2306030004,1,0,0,1,2,1092651387.0,무이,경남 양산시 물금읍 화산길 78,경남 양산시 물금읍 물금리 673-1,4814868.0,4833025321.0,2023-06-03 12:48,1,17500.0,카페라떼(ICE);빅토리아(블);B.프루티블랜드(I),,0.0,0.0
f_f002116,2305280002,1,0,0,1,3,1018662400.0,가덕휴게소,부산 강서구 거가대로 2571,,2000009.0,2644012100.0,2023-05-28 11:37,1,29500.0,치즈돈가스;김치찌개(공기밥포함);낚지볶음(공기밥포함),,0.0,0.0
f_f002116,2305290001,1,0,0,1,3,1018130747.0,한화호텔앤드리조트(주) 거제 벨버디어,경남 거제시 장목면 거제북로 2501-40,경남 거제시 장목면 농소리 25,3337004.0,4831039023.0,2023-05-29 13:09,1,32800.0,육전물밀면;소고기국밥;왕갈비탕,,0.0,0.0
f_f002116,2305280004,2,0,0,1,3,4449100756.0,거성2호,경남 거제시 거제중앙로17길 22,경남 거제시 고현동 737-7,4811027.0,4831010900.0,2023-05-28 17:37,1,10000.0,,,0.0,0.0
f_f002116,2305280003,3,0,0,1,3,6128302522.0,거제시농업기술센터,경남 거제시 계룡로11길 21,경남 거제시 고현동 552,4811047.0,4831010900.0,2023-05-28 14:06,1,13000.0,입장권,,0.0,0.0
f_f002116,2305290001,1,0,0,2,3,,아이스크림 먹는 곰,경남 거제시 장목면 거제북로 2501-40,경남 거제시 장목면 농소리 25,3337004.0,4831039023.0,2023-05-29 13:45,1,7900.0,크레이지 곰(CON),,0.0,0.0
f_f002116,2305280004,2,0,0,2,3,8211301556.0,가마솥옛날시골통닭,경남 거제시 고현로8길 3-1,,4811067.0,4831010900.0,2023-05-28 17:41,1,10000.0,,,0.0,0.0
f_f002116,2305280004,2,0,0,3,3,6128139345.0,고현시장 공영주차장,경남 거제시 거제중앙로17길 6,,4811027.0,4831010900.0,2023-05-28 17:43,1,900.0,주차비,,46.3144754,0.0
f_f002116,2305290001,3,2,2,1,3,1018130747.0,한화호텔앤드리조트(주),경남 거제시 장목면 거제북로 2501-40,경남 거제시 장목면 농소리 25,3337004.0,4831039023.0,2023-05-29 11:31,1,32000.0,체험권,,0.0,0.0
f_f002116,2305290001,3,2,2,2,3,1018130747.0,한화호텔앤드리조트(주),경남 거제시 장목면 거제북로 2501-40,경남 거제시 장목면 농소리 25,3337004.0,4831039023.0,2023-05-29 12:57,1,5000.0,,,0.0,0.0
f_f002117,2306010003,1,0,0,1,9,6051583436.0,철마연밥,부산 부산진구 백양관문로 111,부산 부산진구 당감동 808,3129014.0,2623010900.0,2023-06-01 11:57,1,210000.0,연잎밥한우떡갈비;연잎밥 갈비정식;효소막걸리;막국수,,0.0,0.0
f_f002117,2306010008,1,0,0,1,9,,해운대 일번,,,,,2023-06-01 17:38,1,423000.0,해물찜;조개모듬(특대)(4인);테라;진로;가리비구이(중)(2인),,0.0,0.0
f_f002117,2306020001,1,0,0,1,9,6172581629.0,안주깡패,부산 해운대구 양운로42번길 16,부산 해운대구 좌동 1480-4,4199126.0,2635010700.0,2023-06-02 03:08,1,45500.0,버터오다리;아임파인샤베트;생맥BIG;데낄라 샷,,0.0,0.0
f_f002117,2306020004,1,0,0,1,9,5054600293.0,식당연화,부산 기장군 기장읍 연화길 43-1,부산 기장군 기장읍 연화리 216-1,4220165.0,2671025029.0,2023-06-02 12:25,1,198000.0,,,0.0,0.0
f_f002117,2306020005,1,0,0,1,9,1368700519.0,주식회사 더젬코리아,부산 기장군 기장읍 대변3길 8,,4220060.0,2671025028.0,2023-06-02 12:42,1,72000.0,(I)에비뉴 아메리카노;(I)스테레오 아메리카노;레몬 스파클링;(I)생초콜릿라떼;(H)제이엠라떼,,0.0,0.0
f_f002117,2306010005,2,0,0,1,9,1068682871.0,이케아코리아,부산 기장군 기장읍 동부산관광3로 17,부산 기장군 기장읍 당사리 532,3350896.0,2671025032.0,2023-06-01 14:08,1,40900.0,유리닦이;접시꽂이 대나무,,0.0,0.0
f_f002117,2306020003,3,0,0,1,9,2598700262.0,해운대블루라인(주),부산 해운대구 청사포로 116,,3133042.0,2635010600.0,,1,0.0,탑승권,,0.0,0.0
f_f002117,2306010005,2,0,0,2,9,1068682871.0,이케아코리아,부산 기장군 기장읍 동부산관광3로 17,,3350896.0,2671025032.0,2023-06-01 14:09,1,1500.0,프락타 장바구니,,0.0,0.0
f_f002117,2306020003,3,0,0,2,9,2598700262.0,해운대블루라인(주),부산 해운대구 청사포로 116,,3133042.0,2635010600.0,2023-06-02 00:00,1,0.0,탑승권구입,,0.0,0.0
f_f002117,2306010005,2,0,0,3,9,6058531080.0,네오코아,부산 해운대구 센텀동로 99,,3133018.0,2635010400.0,2023-06-01 14:17,1,1500.0,주차비,,0.0,0.0
f_f002117,2306010006,1,1,1,1,9,1898801601.0,(주)서프홀릭,부산 해운대구 송정해변로 50,부산 해운대구 송정동 711-5,3133026.0,2635010800.0,2023-06-01 14:56,1,60000.0,나쵸;레몬 하이볼;얼그레이 하이볼;진저 하이볼;카스생맥주,,0.0,0.0
f_f002117,2306010002,2,1,1,1,9,8518501627.0,경주(부산)휴게소,경북 경주시 내남면 경부고속도로 59,,1000001.0,4713033023.0,2023-06-01 08:45,1,13500.0,H아메리카노;I아메리카노,,0.0,0.0
f_f002117,2306020002,2,1,1,1,9,5090651202.0,CU,부산 해운대구 송정광어골로 47,부산 해운대구 송정동 437-1,3133024.0,2635010800.0,2023-06-02 03:17,3,6000.0,백산수;빙그레)떡붕어싸만코,,0.0,0.0
f_f002117,2306020003,2,1,1,1,9,6298501660.0,카페미뇽,부산 해운대구 청사포로 116,부산 해운대구 중동 555-2,3133042.0,2635010600.0,2023-06-02 10:34,1,34600.0,,,0.0,0.0
f_f002117,2306010006,1,1,1,2,9,1898801601.0,(주)서프홀릭,부산 해운대구 송정해변로 50,부산 해운대구 송정동 711-5,3133026.0,2635010800.0,2023-06-01 15:13,1,17500.0,서핑하이;카스생맥주,,0.0,0.0
f_f002117,2306010002,2,1,1,2,9,8518501627.0,경주(부산)휴게소,경북 경주시 내남면 경부고속도로 59,경북 경주시 내남면 월산리 산 43-1,1000001.0,4713033023.0,2023-06-01 08:46,1,13500.0,I 아메리카노,,0.0,0.0
f_f002117,2306010002,2,1,1,3,9,8518501627.0,경주(부산)휴게소,경북 경주시 내남면 경부고속도로 59,경북 경주시 내남면 월산리 산 43-1,1000001.0,4713033023.0,2023-06-01 08:48,1,700.0,미수)종이컵,,0.0,0.0
f_f002117,2306010002,3,4,4,1,9,6218614213.0,농협회사법인 아홉산숲 주식회사,부산 기장군 철마면 미동길 37-1,부산 기장군 철마면 웅천리 26,4220107.0,2671033025.0,2023-06-01 10:01,3,50000.0,입장권,,0.0,0.0
f_f002119,2305280003,1,0,0,1,2,5033614545.0,계림규동,경북 경주시 포석로1068번길 17,경북 경주시 황남동 74-14,4716229.0,4713011000.0,2023-05-28 12:39,1,26000.0,치즈규동(온센타마고(반숙계란) 추가);차슈동(온센타마고(반숙계란) 추가),,0.0,0.0
f_f002119,2305280003,1,2,2,1,2,2080926738.0,불국빵,경북 경주시 포석로1092번길 66,,4716231.0,4713011000.0,2023-05-28 11:36,1,3000.0,,,0.0,0.0
f_f002123,2305290002,1,0,0,0,4,,이케아레스토랑,532,,,,,1,48500.0,,2671025032.0,0.0,0.0
f_f002123,2305280007,6,0,0,0,4,,왕미미오락실,1383-10,,,,,3,30000.0,,2635010600.0,0.0,0.0
f_f002123,2305280010,6,0,0,0,4,,인생네컷,1412,,,,,3,5000.0,,2635010600.0,0.0,0.0
f_f002123,2305280003,1,0,0,1,4,,(주)제이콥에프앤비,부산 해운대구 우동1로 56-4,부산 해운대구 우동 457-7,3133030.0,2635010500.0,2023-05-28 14:07,1,19500.0,,,0.0,0.0
f_f002123,2305280005,1,0,0,1,4,1102129798.0,해운대양꼬치&마라훠궈,부산 해운대구 구남로12번길 4,부산 해운대구 우동 540-2,4199003.0,2635010500.0,2023-05-28 18:11,1,119000.0,세트1;파인애플 탕수육;양갈비살 2인분;칭따오;볶음밥,,0.0,0.0
f_f002428,2306040007,1,0,0,1,2,6548501706.0,투썸플레이스,울산 남구 선암호수길 86-1,울산 남구 선암동 461-1,4310497.0,3114010900.0,2023-06-04 12:09,1,22600.0,(두썸밀)그릴드베지치;로얄밀크티쉐이크(R);떠먹는아이스박스,,0.0,0.0
f_f002438,2306020005,1,0,0,1,5,2128801143.0,주식회사케이디컴퍼니,강원특별자치도 강릉시 창해로 427,강원특별자치도 강릉시 강문동 304-3,3220043.0,5115011300.0,2023-06-02 00:52,1,191000.0,모듬회(중);참이슬;하이네켄 생맥주;모카스타우트;타이거생맥주,,0.0,0.0
f_f002438,2306020006,1,0,0,1,5,3162001386.0,세븐일레븐,강원특별자치도 강릉시 창해로350번길 21,강원특별자치도 강릉시 강문동 182-24,4460933.0,5115011300.0,2023-06-03 01:28,1,24750.0,광동)제주삼다수;골든)블루문캔;하이네)하이네켄캔넌알콜릭;광동)힘찬하루헛개차,,0.0,0.0
f_f002438,2306030003,1,0,0,1,5,2261058758.0,9남매집,강원특별자치도 강릉시 초당원길 63-2,강원특별자치도 강릉시 초당동 246-1,4460953.0,5115011200.0,2023-06-03 10:56,1,50000.0,순두부전골(2인);순두부전골(3인),,0.0,0.0
f_f002438,2306030007,1,0,0,1,5,3930201415.0,346커피스토리,강원특별자치도 강릉시 창해로 348,강원특별자치도 강릉시 강문동 159-34,3220043.0,5115011300.0,2023-06-03 12:34,1,52500.0,딸기 패스츄리;카야잼 소금빵;두근두근 바;얼그레이 쉬폰케이크(M);(ICE)아메리카노(B;(ICE)아메리카노(A,,0.0,0.0
f_f002438,2306030008,2,0,0,1,5,8662201702.0,강릉샌드,강원특별자치도 강릉시 난설헌로 249,강원특별자치도 강릉시 강문동 288-20,3220009.0,5115011300.0,2023-06-03 14:38,1,30000.0,강릉샌드 커피,,0.0,0.0
f_f002438,2306030004,1,1,1,1,5,6838601813.0,순두부젤라또,강원특별자치도 강릉시 경강로 2642,강원특별자치도 강릉시 견소동 190-82,3000145.0,5115011500.0,2023-06-03 11:10,1,20000.0,,,0.0,0.0
f_f002445,2306060006,1,0,0,0,2,,파파존스,,,,,,1,30000.0,,4276025000.0,0.0,0.0
f_f002445,2306060002,3,0,0,1,2,2268267609.0,대한불교조계종제4교구본사월정사,강원특별자치도 평창군 진부면 오대산로 374-8,,3228020.0,5176036027.0,2023-06-06 09:10,1,5000.0,입장권;주차비,,0.0,0.0
f_f002445,2306060004,3,2,2,1,2,2268501364.0,삼양목장(주),강원특별자치도 평창군 대관령면 꽃밭양지길 708-9,강원특별자치도 평창군 대관령면 횡계리 704,4484055.0,5176038024.0,2023-06-06 11:33,1,24000.0,입장권,,0.0,0.0
f_f002449,2306050001,1,0,0,1,2,5100365990.0,왕만두식당,경북 성주군 성주읍 성주로 3209,경북 성주군 성주읍 경산리 168-1,3311038.0,4784025021.0,2023-06-05 13:53,3,22500.0,떡라면;돈까스;비빔만두;음료수,,0.0,0.0
f_f002449,2306050002,1,0,0,1,2,4821102297.0,원잇,경북 성주군 성주읍 경산길 1,,4763009.0,4784025021.0,2023-06-05 14:11,3,2500.0,아메리카노,,0.0,0.0
f_f002449,2306040002,2,0,0,1,2,2128125544.0,(주)이마트에브리데이,경북 성주군 성주읍 성주로 3246,,3311038.0,4784025024.0,2023-06-04 13:36,1,116910.0,풀무원 돌얼음;백산수2L;켈로그 콘푸로스트;제우스 닭가정;Deal. 즉석 백미밥,,0.0,0.0
f_f002449,2306040003,2,0,0,1,2,8541001536.0,엄마손김밥도사,경북 성주군 성주읍 성주읍3길 2,경북 성주군 성주읍 경산리 20-1,4763228.0,4784025021.0,2023-06-04 13:53,1,7000.0,,,0.0,0.0
f_f002449,2306040005,1,1,1,0,2,,이마트이브리데이,,,,,,1,116910.0,,4784025000.0,0.0,0.0
f_f002449,2306040005,6,3,3,0,2,,가야산오토캠핑장,,,,,,1,20000.0,바베큐시설사용,4784034000.0,0.0,0.0
f_f002451,2306040006,1,0,0,0,2,,면사무소,동태백로 434,,,,,1,7000.0,,4219010400.0,0.0,0.0
f_f002451,2306050002,1,0,0,0,2,,시장수산,오포리 535-5,,,,,1,44000.0,,4777031000.0,0.0,0.0
f_f002451,2306050001,3,0,0,0,2,,죽변해안스카이레일,,,,,,1,21000.0,,4793037000.0,0.0,0.0
f_f002451,2306040003,1,2,2,0,2,,분천커피방앗간,분천길 40,,,,,1,12000.0,,4792035000.0,0.0,0.0
f_f002452,2306010002,1,0,0,1,2,5088123393.0,군위이로운한우영농조합법인,경북 군위군 효령면 간동유원지길 14,경북 군위군 효령면 성리 715-8,4742007.0,4772032038.0,2023-06-01 11:48,1,82400.0,한우안심;한우치마살;1인상차림;소면;누릉지;된장찌개,,0.0,0.0
f_f002452,2306010004,1,0,0,1,2,7481701623.0,카페댐댐,경북 군위군 삼국유사면 삼국유사로 438-16,경북 군위군 삼국유사면 학성리 402-8,3018057.0,4772038024.0,2023-06-01 14:05,1,12500.0,애플유자티(H);레몬티,,0.0,0.0
f_f002452,2306010006,1,0,0,1,2,3450601340.0,담소락,대구 수성구 달구벌대로637길 16,대구 수성구 매호동 1091,4238097.0,2726011500.0,2023-06-01 18:42,1,18000.0,,,0.0,0.0
f_f002457,2306020003,2,0,0,1,3,3058211150.0,금산인삼랜드(하)휴게소,충남 금산군 군북면 어필각로 300,충남 금산군 군북면 외부리 718,3257004.0,4471034023.0,2023-06-02 11:05,1,4000.0,통감자튀김구이(대),,0.0,0.0
f_f002457,2306020005,2,0,0,1,3,5640602635.0,남해밀냉면,경남 남해군 남해읍 화전로96번나길 5,경남 남해군 남해읍 북변리 278-3,4829415.0,4884025021.0,2023-06-02 14:33,1,22000.0,물(곱);비빔;고기만두,,0.0,0.0
f_f002457,2306020006,2,0,0,1,3,5058185099.0,크란츠러,경남 남해군 삼동면 독일로 46,경남 남해군 삼동면 물건리 236-1,3343011.0,4884033026.0,2023-06-02 15:37,1,26000.0,미니바움쿠헨 2개입;블루베리스무디;딸기스무디,,0.0,0.0
f_f002457,2306020008,2,0,0,1,3,6131170161.0,해사랑전복마을,경남 남해군 미조면 미송로 193,경남 남해군 미조면 미조리 234,3343016.0,4884034022.0,,1,60300.0,,,0.0,0.0
f_f002457,2306030003,2,0,0,1,3,4812200593.0,시골할매막걸리,경남 남해군 남면 남면로679번길 17-37,경남 남해군 남면 홍현리 918-14,4829064.0,4884035023.0,2023-06-03 11:49,1,41000.0,멸치쌈밥;해물파전,,0.0,0.0
f_f002457,2306030004,2,0,0,1,3,2356700235.0,카페 톨,경남 남해군 남면 남면로679번길 17-39,경남 남해군 남면 홍현리 918-13,4829064.0,4884035023.0,2023-06-03 13:05,1,25000.0,,,0.0,0.0
f_f002457,2306030005,2,0,0,1,3,6131172515.0,행복베이커리,경남 남해군 남해읍 화전로 87,,3343044.0,4884025021.0,2023-06-03 15:03,1,14800.0,,,0.0,0.0
f_f002457,2306030007,2,0,0,1,3,3051116489.0,이삭토스트,대전 동구 동서대로 1689,,2010003.0,3011011500.0,2023-06-03 18:39,1,10100.0,햄치즈 토스트;베이컨 토스트,,0.0,0.0
f_f002457,2306020007,3,0,0,1,3,4800601492.0,남해보물섬전망대,경남 남해군 삼동면 동부대로 720,경남 남해군 삼동면 물건리 1048-3,2343002.0,4884033026.0,2023-06-02 16:54,1,44000.0,스카이워크1인;신발대여;의상대여비;포토,,0.0,0.0
f_f002457,2306030007,2,0,0,2,3,1156600521.0,이마트24,대전 동구 동서대로 1689,,2010003.0,3011011500.0,2023-06-03 18:41,1,3300.0,코카콜라캔;칠성사이다캔,,0.0,0.0
f_f002457,2306020007,3,0,0,2,3,4800601492.0,남해보물섬전망대(2층),경남 남해군 삼동면 동부대로 720,경남 남해군 삼동면 물건리 1048-3,2343002.0,4884033026.0,2023-06-02 17:39,1,6000.0,포토추가,,0.0,0.0
f_f002457,2306020009,2,1,1,1,3,1600602452.0,세븐일레븐,경남 남해군 이동면 남서대로 306,경남 남해군 이동면 용소리 1168-12,2343001.0,4884031027.0,2023-06-02 20:40,1,21300.0,덴마크)드링킹딸기;하이네)하이네켄실버;CJ)비비고볶은김치;하이트)이슬톡톡;오리온)포카칩오리지널,,0.0,0.0
f_f002459,2306040008,1,0,0,1,1,2018121515.0,스타벅스,경북 문경시 문경읍 새재로 906,경북 문경시 문경읍 상초리 288-33,3000165.0,4728025030.0,2023-06-04 15:38,3,12800.0,G)쿨라임 Fizz;I-G)1/2DCF카페라떼,,0.0,0.0
f_f002459,2306040010,1,0,0,1,1,6410101001.0,CU,경북 문경시 문경읍 새재로 912-1,경북 문경시 문경읍 상초리 288-38,3000165.0,4728025030.0,2023-06-04 17:44,1,4000.0,빅컵얼음;제주삼다수;파자마스낵세모딸기,,0.0,0.0
f_f002459,2306040012,1,0,0,1,1,8451001959.0,오복집,경북 문경시 가은읍 대야로 2464-1,경북 문경시 가은읍 왕능리 397-45,3000183.0,4728025321.0,2023-06-04 20:22,1,12000.0,,,0.0,0.0
f_f002459,2306040010,1,1,1,1,1,8587600011.0,자유베이커리,경북 문경시 가은읍 가은6길 4,경북 문경시 가은읍 왕능리 539-4,4736012.0,4728025321.0,2023-06-04 19:31,1,7900.0,,,0.0,0.0
f_f002459,2306040002,2,1,1,1,1,6880401980.0,GS25,경북 구미시 도개면 낙동대로 3878,경북 구미시 도개면 용산리 1,2308006.0,4719033029.0,2023-06-04 11:20,1,9300.0,질러직화;덴마크복숭아;솔의눈캔;조청유과,,0.0,0.0
f_f002459,2306040006,3,4,4,1,1,5118204856.0,문경관광진흥공단,경북 문경시 매봉로 65,경북 문경시 모전동 914-4,3312007.0,4728011000.0,2023-06-04 14:12,1,6000.0,미로공원 입장권,,0.0,0.0
f_f002462,2306060003,1,0,0,0,2,,더 키친 일뽀르노 현대백화점 판교점,판교역로146번길 20,,,,,1,46000.0,,4113511000.0,0.0,0.0
f_f002462,2306070002,1,0,0,1,2,2260131325.0,엄지네포장마차,강원특별자치도 강릉시 경강로2255번길 21,강원특별자치도 강릉시 포남동 1155,4460121.0,5115011100.0,2023-06-07 15:26,1,36000.0,,,0.0,0.0
f_f002462,2306060004,3,0,0,1,2,1928801500.0,세인트존스 호텔,강원특별자치도 강릉시 창해로 307,,3220043.0,5115011300.0,2023-06-06 16:51,1,32000.0,ADY 런닝뮤 세인트 투숙할인,,0.0,0.0
